brand,seed,channel,planted,n,point_forest,ai_lo,ai_hi,ai_se,dr_ate,dr_se,ldml_ate,ldml_lo,ldml_hi,ldml_se,t_forest,t_ldml
Remibrutinib,1019,rep_training_score,0.0,3354,-0.010611184890009564,-0.1692990720077081,0.14807670222768896,0.08096469481975105,-0.007673604037915444,0.019977847159069206,-0.007050149825286248,-0.040618722846417224,0.02651842319584472,0.017127137685138908,2.7,1.1
Remibrutinib,1020,engagement_score,0.138,3354,0.18034059298533553,0.017004507055110002,0.343676678915561,0.08333626838565682,0.18366699601854025,0.021041024550946426,0.18314442917673676,0.1492234215460258,0.21706543680744772,0.017306954565632606,2.8,1.1
Remibrutinib,1020,peer_influence_score,0.093,3354,0.06034937850743835,-0.09629099061033328,0.21698974762520995,0.07992002359113312,0.06283538240947842,0.021819720593040118,0.0667011094421557,0.03213931642563378,0.10126290245867761,0.017633891892474007,2.6,1.2
Remibrutinib,1020,rep_training_score,0.0,3354,0.01822219507713897,-0.1305833099829454,0.16702770013722326,0.07592257054725715,0.020446932427128764,0.019576535849399758,0.02194048494704265,-0.010888911055824901,0.05476988094991019,0.016749999623371467,2.8,1.1
Remibrutinib,1021,engagement_score,0.138,3354,0.13714363124486134,-0.023130847235638297,0.2974181097253609,0.08177419507730734,0.13917937540417263,0.021326437492806553,0.14381606425244178,0.1096584362419121,0.17797369226297144,0.01742768146759873,2.8,1.2
Remibrutinib,1021,peer_influence_score,0.093,3354,0.10574716740182599,-0.06096155839264503,0.2724558931962969,0.08505703461618223,0.09823841314150672,0.025407577829325716,0.10904266567595752,0.07376851561441286,0.14431681573750216,0.01799734604297969,2.8,1.2
Remibrutinib,1021,rep_training_score,0.0,3354,0.002789349958085085,-0.15626653788636136,0.1618452378025315,0.08115245374121484,0.0016063732531802384,0.01978022042451666,0.007707159308727034,-0.025569156146733538,0.0409834747641876,0.016978023942245825,2.7,1.2
Remibrutinib,1022,engagement_score,0.138,3354,0.17881973314507166,0.019253441630491086,0.3383860246596522,0.08141286856012689,0.18082326507752475,0.020721994640618465,0.17664207859499803,0.1426344228434866,0.21064973434650947,0.01735116360288224,2.6,1.2
Remibrutinib,1022,peer_influence_score,0.093,3354,0.10445739250644136,-0.05881387108666787,0.26772865609955054,0.08330319515721166,0.11173773830215838,0.022546569577649906,0.10983804685599975,0.07519831359965957,0.14447778011233992,0.01767365805166522,2.8,1.4
Remibrutinib,1022,rep_training_score,0.0,3354,0.00825749644840399,-0.14351757901875134,0.16003257191555928,0.07743768531827895,0.0058465977767802775,0.01949734660745065,0.009906745989371756,-0.022806353691996847,0.042619845670740356,0.016690663675151866,3.2,1.3
Remibrutinib,1023,engagement_score,0.138,3354,0.17865443146795462,0.0243515155625183,0.3329573473733909,0.07872742351667494,0.17810784990946574,0.02081342943802385,0.17779502062801983,0.14372864261401164,0.21186139864202802,0.01738112449142915,3.2,1.4
Remibrutinib,1023,peer_influence_score,0.093,3354,0.08208731413936302,-0.07569175263481523,0.23986638091354123,0.08050100245421765,0.06974492638548876,0.024939607808253758,0.08827836623153547,0.05290084984173413,0.12365588262133681,0.018050084934649144,3.0,1.1
Remibrutinib,1023,rep_training_score,0.0,3354,-0.0212069544995056,-0.16586613384219073,0.1234522248431795,0.0738070593861342,-0.020008737479423905,0.019891228273341516,-0.019844619656860345,-0.053457086375751785,0.013767847062031088,0.01714953284041048,2.6,1.0
Remibrutinib,1024,engagement_score,0.138,3354,0.168522610047933,0.008730111025910675,0.3283151090699553,0.08152828267357069,0.1813881373625079,0.02117687895714604,0.171555200708386,0.13725104124931642,0.2058593601674556,0.017502443784506463,2.6,1.1
Remibrutinib,1024,peer_influence_score,0.093,3354,0.07708312941503462,-0.08148431330929864,0.23565057213936785,0.08090324246992968,0.0878637036609061,0.024354948791286465,0.08702885568755488,0.05144704877597945,0.1226106625991303,0.01815431670798044,2.7,1.2
